-6948	1
-2001	1
-1354	1
-1350	1
-1304	1
-1283	1
-1276	1
-1153	1
-1120	1
-1107	1
-977	1
-821	1
-789	1
-769	1
-732	1
-721	1
-719	1
-703	1
-692	1
-681	1
-669	1
-666	1
-656	1
-655	1
-652	1
-632	1
-627	1
-617	1
-616	2
-614	1
-595	1
-592	1
-591	1
-586	1
-582	1
-581	1
-575	1
-554	1
-553	1
-536	1
-522	1
-518	1
-511	1
-509	1
-482	1
-481	1
-469	1
-468	1
-461	2
-460	1
-457	1
-456	1
-452	2
-449	1
-447	1
-444	1
-442	4
-441	1
-439	1
-438	2
-434	2
-433	1
-431	2
-429	2
-426	1
-425	1
-422	1
-421	1
-420	1
-416	1
-415	1
-413	1
-411	1
-402	2
-399	3
-398	1
-396	2
-395	1
-394	2
-393	1
-391	1
-389	1
-388	2
-386	2
-385	1
-383	2
-382	2
-381	2
-379	1
-378	1
-377	2
-376	1
-375	1
-374	2
-373	3
-372	1
-369	1
-368	2
-366	2
-363	3
-359	1
-358	1
-357	1
-355	1
-354	1
-352	2
-351	1
-349	3
-348	2
-347	2
-346	1
-345	3
-344	3
-343	2
-342	1
-341	2
-339	1
-336	3
-335	5
-333	2
-332	1
-330	3
-329	1
-327	3
-326	4
-325	2
-324	1
-323	2
-321	2
-319	2
-317	3
-316	1
-315	2
-314	1
-313	2
-312	3
-311	3
-310	2
-308	3
-307	4
-306	3
-305	1
-304	2
-303	3
-302	2
-301	1
-300	2
-299	1
-298	3
-297	5
-295	2
-294	5
-293	4
-292	1
-291	4
-290	3
-289	2
-288	2
-287	4
-286	5
-285	3
-284	2
-283	3
-282	3
-281	4
-280	3
-279	2
-278	3
-277	4
-276	3
-275	3
-274	4
-273	2
-272	4
-271	2
-270	6
-269	2
-268	6
-267	9
-266	4
-265	5
-264	1
-263	5
-262	10
-261	2
-259	3
-258	6
-257	6
-256	6
-255	5
-254	3
-253	7
-252	2
-251	6
-250	5
-249	7
-248	4
-247	7
-246	5
-245	6
-244	5
-243	4
-242	8
-241	6
-240	5
-239	10
-238	8
-237	6
-236	7
-235	3
-234	9
-233	9
-232	6
-231	6
-230	8
-229	8
-228	8
-227	5
-226	7
-225	8
-224	8
-223	8
-222	7
-221	11
-220	9
-219	11
-218	15
-217	10
-216	5
-215	13
-214	7
-213	5
-212	12
-211	8
-210	14
-209	10
-208	3
-207	5
-206	12
-205	13
-204	7
-203	7
-202	13
-201	11
-200	14
-199	15
-198	15
-197	11
-196	10
-195	17
-194	9
-193	13
-192	18
-191	15
-190	17
-189	13
-188	13
-187	14
-186	16
-185	22
-184	24
-183	16
-182	21
-181	21
-180	12
-179	27
-178	21
-177	15
-176	27
-175	24
-174	20
-173	21
-172	25
-171	26
-170	31
-169	32
-168	34
-167	22
-166	27
-165	32
-164	27
-163	33
-162	24
-161	34
-160	38
-159	29
-158	32
-157	41
-156	37
-155	29
-154	41
-153	33
-152	46
-151	36
-150	33
-149	43
-148	34
-147	47
-146	43
-145	44
-144	49
-143	50
-142	45
-141	54
-140	61
-139	61
-138	53
-137	50
-136	69
-135	64
-134	68
-133	54
-132	74
-131	61
-130	63
-129	68
-128	60
-127	71
-126	81
-125	75
-124	73
-123	76
-122	97
-121	78
-120	95
-119	106
-118	84
-117	100
-116	87
-115	110
-114	105
-113	121
-112	111
-111	114
-110	107
-109	142
-108	117
-107	107
-106	142
-105	148
-104	144
-103	155
-102	141
-101	155
-100	168
-99	172
-98	192
-97	178
-96	205
-95	184
-94	214
-93	200
-92	224
-91	220
